DELETE FROM `npc_trainer` WHERE (`entry`=11868);
INSERT INTO `npc_trainer` (entry, spell, spellcost, reqskill, reqskillvalue, reqlevel) VALUES 
(11868, 10437, 0, 0, 0, 50), 
(11868, 10438, 0, 0, 0, 60), 
(11868, 10442, 0, 0, 0, 52), 
(11868, 10447, 0, 0, 0, 40), 
(11868, 10448, 0, 0, 0, 52), 
(11868, 10456, 0, 0, 0, 38), 
(11868, 10462, 0, 0, 0, 50), 
(11868, 10463, 0, 0, 0, 60), 
(11868, 10466, 0, 0, 0, 44), 
(11868, 10467, 0, 0, 0, 52), 
(11868, 10468, 0, 0, 0, 60), 
(11868, 10472, 0, 0, 0, 46), 
(11868, 10473, 0, 0, 0, 58), 
(11868, 10478, 0, 0, 0, 38), 
(11868, 10479, 0, 0, 0, 54), 
(11868, 10486, 0, 0, 0, 50), 
(11868, 10495, 0, 0, 0, 36), 
(11868, 10496, 0, 0, 0, 46), 
(11868, 10497, 0, 0, 0, 56), 
(11868, 10526, 0, 0, 0, 48), 
(11868, 10537, 0, 0, 0, 42), 
(11868, 10538, 0, 0, 0, 58), 
(11868, 10585, 0, 0, 0, 36), 
(11868, 10586, 0, 0, 0, 46), 
(11868, 10587, 0, 0, 0, 56), 
(11868, 10595, 0, 0, 0, 30), 
(11868, 10600, 0, 0, 0, 44), 
(11868, 10601, 0, 0, 0, 60), 
(11868, 10605, 0, 0, 0, 56), 
(11868, 10622, 0, 0, 0, 46), 
(11868, 10623, 0, 0, 0, 54), 
(11868, 11314, 0, 0, 0, 42), 
(11868, 11315, 0, 0, 0, 52), 
(11868, 15207, 0, 0, 0, 50), 
(11868, 15208, 0, 0, 0, 56), 
(11868, 16339, 0, 0, 0, 36), 
(11868, 16341, 0, 0, 0, 46), 
(11868, 16342, 0, 0, 0, 56), 
(11868, 16355, 0, 0, 0, 48), 
(11868, 16356, 0, 0, 0, 58), 
(11868, 16362, 0, 0, 0, 60), 
(11868, 16387, 0, 0, 0, 58), 
(11868, 20608, 0, 0, 0, 30), 
(11868, 20609, 0, 0, 0, 24), 
(11868, 20610, 0, 0, 0, 36), 
(11868, 20776, 0, 0, 0, 48), 
(11868, 20777, 0, 0, 0, 60), 
(11868, 24398, 0, 0, 0, 62), 
(11868, 25357, 0, 0, 0, 60), 
(11868, 25361, 0, 0, 0, 60), 
(11868, 25391, 0, 0, 0, 63), 
(11868, 25396, 0, 0, 0, 70), 
(11868, 25420, 0, 0, 0, 66), 
(11868, 25422, 0, 0, 0, 61), 
(11868, 25423, 0, 0, 0, 68), 
(11868, 25439, 0, 0, 0, 63), 
(11868, 25442, 0, 0, 0, 70), 
(11868, 25448, 0, 0, 0, 62), 
(11868, 25449, 0, 0, 0, 67), 
(11868, 25454, 0, 0, 0, 69), 
(11868, 25457, 0, 0, 0, 70), 
(11868, 25464, 0, 0, 0, 68), 
(11868, 25469, 0, 0, 0, 63), 
(11868, 25472, 0, 0, 0, 70), 
(11868, 25489, 0, 0, 0, 64), 
(11868, 25500, 0, 0, 0, 66), 
(11868, 25505, 0, 0, 0, 68), 
(11868, 25508, 0, 0, 0, 63), 
(11868, 25509, 0, 0, 0, 70), 
(11868, 25525, 0, 0, 0, 67), 
(11868, 25528, 0, 0, 0, 65), 
(11868, 25533, 0, 0, 0, 69), 
(11868, 25546, 0, 0, 0, 61), 
(11868, 25547, 0, 0, 0, 70), 
(11868, 25552, 0, 0, 0, 65), 
(11868, 25557, 0, 0, 0, 67), 
(11868, 25560, 0, 0, 0, 67), 
(11868, 25563, 0, 0, 0, 68), 
(11868, 25567, 0, 0, 0, 69), 
(11868, 25570, 0, 0, 0, 65), 
(11868, 25574, 0, 0, 0, 69), 
(11868, 25590, 0, 0, 0, 69), 
(11868, 29228, 0, 0, 0, 60), 
(11868, 32593, 0, 0, 0, 60), 
(11868, 32594, 0, 0, 0, 70), 
(11868, 33736, 0, 0, 0, 69), 
(11868, 36936, 0, 0, 0, 30), 
(11868, 49230, 0, 0, 0, 74), 
(11868, 49231, 0, 0, 0, 79), 
(11868, 49232, 0, 0, 0, 75), 
(11868, 49233, 0, 0, 0, 80), 
(11868, 49235, 0, 0, 0, 73), 
(11868, 49236, 0, 0, 0, 78), 
(11868, 49237, 0, 0, 0, 73), 
(11868, 49238, 0, 0, 0, 79), 
(11868, 49270, 0, 0, 0, 74), 
(11868, 49271, 0, 0, 0, 80), 
(11868, 49272, 0, 0, 0, 75), 
(11868, 49273, 0, 0, 0, 80), 
(11868, 49275, 0, 0, 0, 72), 
(11868, 49276, 0, 0, 0, 77), 
(11868, 49277, 0, 0, 0, 80), 
(11868, 49280, 0, 0, 0, 75), 
(11868, 49281, 0, 0, 0, 80), 
(11868, 49283, 0, 0, 0, 75), 
(11868, 49284, 0, 0, 0, 80), 
(11868, 51505, 0, 0, 0, 75), 
(11868, 51514, 0, 0, 0, 80), 
(11868, 51730, 0, 0, 0, 30), 
(11868, 51988, 0, 0, 0, 40), 
(11868, 51991, 0, 0, 0, 50), 
(11868, 51992, 0, 0, 0, 60), 
(11868, 51993, 0, 0, 0, 70), 
(11868, 51994, 0, 0, 0, 80), 
(11868, 52127, 0, 0, 0, 20), 
(11868, 52129, 0, 0, 0, 28), 
(11868, 52131, 0, 0, 0, 34), 
(11868, 52134, 0, 0, 0, 41), 
(11868, 52136, 0, 0, 0, 48), 
(11868, 52138, 0, 0, 0, 55), 
(11868, 55458, 0, 0, 0, 74), 
(11868, 55459, 0, 0, 0, 80), 
(11868, 57622, 0, 0, 0, 75), 
(11868, 57720, 0, 0, 0, 60), 
(11868, 57721, 0, 0, 0, 70), 
(11868, 57722, 0, 0, 0, 80), 
(11868, 57960, 0, 0, 0, 76), 
(11868, 57994, 0, 0, 0, 16), 
(11868, 58580, 0, 0, 0, 71), 
(11868, 58581, 0, 0, 0, 75), 
(11868, 58582, 0, 0, 0, 78), 
(11868, 58643, 0, 0, 0, 80), 
(11868, 58649, 0, 0, 0, 71), 
(11868, 58652, 0, 0, 0, 75), 
(11868, 58656, 0, 0, 0, 80), 
(11868, 58699, 0, 0, 0, 71), 
(11868, 58703, 0, 0, 0, 75), 
(11868, 58704, 0, 0, 0, 80), 
(11868, 58731, 0, 0, 0, 73), 
(11868, 58734, 0, 0, 0, 78), 
(11868, 58737, 0, 0, 0, 75), 
(11868, 58739, 0, 0, 0, 80), 
(11868, 58741, 0, 0, 0, 75), 
(11868, 58745, 0, 0, 0, 80), 
(11868, 58746, 0, 0, 0, 75), 
(11868, 58749, 0, 0, 0, 80), 
(11868, 58751, 0, 0, 0, 73), 
(11868, 58753, 0, 0, 0, 78), 
(11868, 58755, 0, 0, 0, 71), 
(11868, 58756, 0, 0, 0, 76), 
(11868, 58757, 0, 0, 0, 80), 
(11868, 58771, 0, 0, 0, 71), 
(11868, 58773, 0, 0, 0, 76), 
(11868, 58774, 0, 0, 0, 80), 
(11868, 58785, 0, 0, 0, 71), 
(11868, 58789, 0, 0, 0, 76), 
(11868, 58790, 0, 0, 0, 80), 
(11868, 58794, 0, 0, 0, 71), 
(11868, 58795, 0, 0, 0, 76), 
(11868, 58796, 0, 0, 0, 80), 
(11868, 58801, 0, 0, 0, 71), 
(11868, 58803, 0, 0, 0, 76), 
(11868, 58804, 0, 0, 0, 80), 
(11868, 59156, 0, 0, 0, 70), 
(11868, 59158, 0, 0, 0, 75), 
(11868, 59159, 0, 0, 0, 80), 
(11868, 60043, 0, 0, 0, 80), 
(11868, 61299, 0, 0, 0, 70), 
(11868, 61300, 0, 0, 0, 75), 
(11868, 61301, 0, 0, 0, 80), 
(11868, 61649, 0, 0, 0, 75), 
(11868, 61657, 0, 0, 0, 80), 
(11868, 66842, 0, 0, 0, 30), 
(11868, 66843, 0, 0, 0, 40), 
(11868, 66844, 0, 0, 0, 50), 
(11868, 3599, 0, 0, 0, 10), 
(11868, 8071, 0, 0, 0, 4), 
(11868, 5394, 0, 0, 0, 20), 
(11868, 32182, 0, 0, 0, 70), 
(11868, 126, 0, 0, 0, 22), 
(11868, 132, 0, 0, 0, 26), 
(11868, 172, 0, 0, 0, 4), 
(11868, 348, 0, 0, 0, 0), 
(11868, 603, 0, 0, 0, 60), 
(11868, 689, 0, 0, 0, 14), 
(11868, 693, 0, 0, 0, 18), 
(11868, 695, 0, 0, 0, 6), 
(11868, 696, 0, 0, 0, 10), 
(11868, 698, 0, 0, 0, 20), 
(11868, 699, 0, 0, 0, 22), 
(11868, 702, 0, 0, 0, 4), 
(11868, 705, 0, 0, 0, 12), 
(11868, 706, 0, 0, 0, 20), 
(11868, 707, 0, 0, 0, 10), 
(11868, 709, 0, 0, 0, 30), 
(11868, 710, 0, 0, 0, 28), 
(11868, 755, 0, 0, 0, 12), 
(11868, 980, 0, 0, 0, 8), 
(11868, 1014, 0, 0, 0, 18), 
(11868, 1086, 0, 0, 0, 30), 
(11868, 1088, 0, 0, 0, 20), 
(11868, 1094, 0, 0, 0, 20), 
(11868, 1098, 0, 0, 0, 30), 
(11868, 1106, 0, 0, 0, 28), 
(11868, 1108, 0, 0, 0, 12), 
(11868, 1120, 0, 0, 0, 10), 
(11868, 1454, 0, 0, 0, 6), 
(11868, 1455, 0, 0, 0, 16), 
(11868, 1456, 0, 0, 0, 26), 
(11868, 1490, 0, 0, 0, 32), 
(11868, 1710, 0, 0, 0, 20), 
(11868, 1949, 0, 0, 0, 30), 
(11868, 2362, 0, 0, 0, 36), 
(11868, 2941, 0, 0, 0, 30), 
(11868, 3698, 0, 0, 0, 20), 
(11868, 3699, 0, 0, 0, 28), 
(11868, 3700, 0, 0, 0, 36), 
(11868, 5138, 0, 0, 0, 24), 
(11868, 5484, 0, 0, 0, 40), 
(11868, 5500, 0, 0, 0, 24), 
(11868, 5676, 0, 0, 0, 18), 
(11868, 5697, 0, 0, 0, 16), 
(11868, 5699, 0, 0, 0, 34), 
(11868, 5740, 0, 0, 0, 20), 
(11868, 5782, 0, 0, 0, 8), 
(11868, 6201, 0, 0, 0, 10), 
(11868, 6202, 0, 0, 0, 22), 
(11868, 6205, 0, 0, 0, 22), 
(11868, 6213, 0, 0, 0, 32), 
(11868, 6215, 0, 0, 0, 56), 
(11868, 6217, 0, 0, 0, 28), 
(11868, 6219, 0, 0, 0, 34), 
(11868, 6222, 0, 0, 0, 14), 
(11868, 6223, 0, 0, 0, 24), 
(11868, 6229, 0, 0, 0, 32), 
(11868, 6353, 0, 0, 0, 48), 
(11868, 6366, 0, 0, 0, 28), 
(11868, 6789, 0, 0, 0, 42), 
(11868, 7641, 0, 0, 0, 36), 
(11868, 7646, 0, 0, 0, 32), 
(11868, 7648, 0, 0, 0, 34), 
(11868, 7651, 0, 0, 0, 38), 
(11868, 8288, 0, 0, 0, 24), 
(11868, 8289, 0, 0, 0, 38), 
(11868, 11659, 0, 0, 0, 44), 
(11868, 11660, 0, 0, 0, 52), 
(11868, 11661, 0, 0, 0, 60), 
(11868, 11665, 0, 0, 0, 40), 
(11868, 11667, 0, 0, 0, 50), 
(11868, 11668, 0, 0, 0, 60), 
(11868, 11671, 0, 0, 0, 44), 
(11868, 11672, 0, 0, 0, 54), 
(11868, 11675, 0, 0, 0, 52), 
(11868, 11677, 0, 0, 0, 46), 
(11868, 11678, 0, 0, 0, 58), 
(11868, 11683, 0, 0, 0, 42), 
(11868, 11684, 0, 0, 0, 54), 
(11868, 11687, 0, 0, 0, 36), 
(11868, 11688, 0, 0, 0, 46), 
(11868, 11689, 0, 0, 0, 56), 
(11868, 11693, 0, 0, 0, 44), 
(11868, 11694, 0, 0, 0, 52), 
(11868, 11695, 0, 0, 0, 60), 
(11868, 11699, 0, 0, 0, 46), 
(11868, 11700, 0, 0, 0, 54), 
(11868, 11707, 0, 0, 0, 42), 
(11868, 11708, 0, 0, 0, 52), 
(11868, 11711, 0, 0, 0, 38), 
(11868, 11712, 0, 0, 0, 48), 
(11868, 11713, 0, 0, 0, 58), 
(11868, 11719, 0, 0, 0, 50), 
(11868, 11721, 0, 0, 0, 46), 
(11868, 11722, 0, 0, 0, 60), 
(11868, 11725, 0, 0, 0, 44), 
(11868, 11726, 0, 0, 0, 58), 
(11868, 11729, 0, 0, 0, 46), 
(11868, 11730, 0, 0, 0, 58), 
(11868, 11733, 0, 0, 0, 40), 
(11868, 11734, 0, 0, 0, 50), 
(11868, 11735, 0, 0, 0, 60), 
(11868, 11739, 0, 0, 0, 42), 
(11868, 11740, 0, 0, 0, 52), 
(11868, 17727, 0, 0, 0, 48), 
(11868, 17728, 0, 0, 0, 60), 
(11868, 17919, 0, 0, 0, 26), 
(11868, 17920, 0, 0, 0, 34), 
(11868, 17921, 0, 0, 0, 42), 
(11868, 17922, 0, 0, 0, 50), 
(11868, 17923, 0, 0, 0, 58), 
(11868, 17924, 0, 0, 0, 56), 
(11868, 17925, 0, 0, 0, 50), 
(11868, 17926, 0, 0, 0, 58), 
(11868, 17928, 0, 0, 0, 54), 
(11868, 17951, 0, 0, 0, 36), 
(11868, 17952, 0, 0, 0, 46), 
(11868, 17953, 0, 0, 0, 56), 
(11868, 18647, 0, 0, 0, 48), 
(11868, 18867, 0, 0, 0, 24), 
(11868, 18868, 0, 0, 0, 32), 
(11868, 18869, 0, 0, 0, 40), 
(11868, 18870, 0, 0, 0, 48), 
(11868, 18871, 0, 0, 0, 56), 
(11868, 18937, 0, 0, 0, 50), 
(11868, 18938, 0, 0, 0, 60), 
(11868, 20752, 0, 0, 0, 30), 
(11868, 20755, 0, 0, 0, 40), 
(11868, 20756, 0, 0, 0, 50), 
(11868, 20757, 0, 0, 0, 60), 
(11868, 25307, 0, 0, 0, 62), 
(11868, 25309, 0, 0, 0, 60), 
(11868, 25311, 0, 0, 0, 60), 
(11868, 27209, 0, 0, 0, 69), 
(11868, 27210, 0, 0, 0, 65), 
(11868, 27211, 0, 0, 0, 64), 
(11868, 27212, 0, 0, 0, 69), 
(11868, 27213, 0, 0, 0, 68), 
(11868, 27215, 0, 0, 0, 69), 
(11868, 27216, 0, 0, 0, 65), 
(11868, 27217, 0, 0, 0, 67), 
(11868, 27218, 0, 0, 0, 67), 
(11868, 27219, 0, 0, 0, 62), 
(11868, 27220, 0, 0, 0, 69), 
(11868, 27222, 0, 0, 0, 68), 
(11868, 27223, 0, 0, 0, 68), 
(11868, 27224, 0, 0, 0, 61), 
(11868, 27228, 0, 0, 0, 69), 
(11868, 27230, 0, 0, 0, 68), 
(11868, 27238, 0, 0, 0, 70), 
(11868, 27243, 0, 0, 0, 70), 
(11868, 27250, 0, 0, 0, 66), 
(11868, 27259, 0, 0, 0, 67), 
(11868, 27260, 0, 0, 0, 70), 
(11868, 27263, 0, 0, 0, 63), 
(11868, 27265, 0, 0, 0, 70), 
(11868, 28172, 0, 0, 0, 66), 
(11868, 28176, 0, 0, 0, 62), 
(11868, 28189, 0, 0, 0, 69), 
(11868, 28610, 0, 0, 0, 60), 
(11868, 29722, 0, 0, 0, 64), 
(11868, 29858, 0, 0, 0, 66), 
(11868, 29893, 0, 0, 0, 68), 
(11868, 30404, 0, 0, 0, 60), 
(11868, 30405, 0, 0, 0, 70), 
(11868, 30413, 0, 0, 0, 60), 
(11868, 30414, 0, 0, 0, 70), 
(11868, 30459, 0, 0, 0, 70), 
(11868, 30545, 0, 0, 0, 70), 
(11868, 30546, 0, 0, 0, 70), 
(11868, 30909, 0, 0, 0, 69), 
(11868, 30910, 0, 0, 0, 70), 
(11868, 32231, 0, 0, 0, 70), 
(11868, 47793, 0, 0, 0, 76), 
(11868, 47808, 0, 0, 0, 74), 
(11868, 47809, 0, 0, 0, 79), 
(11868, 47810, 0, 0, 0, 75), 
(11868, 47811, 0, 0, 0, 80), 
(11868, 47812, 0, 0, 0, 71), 
(11868, 47813, 0, 0, 0, 77), 
(11868, 47814, 0, 0, 0, 74), 
(11868, 47815, 0, 0, 0, 79), 
(11868, 47819, 0, 0, 0, 72), 
(11868, 47820, 0, 0, 0, 79), 
(11868, 47823, 0, 0, 0, 78), 
(11868, 47824, 0, 0, 0, 75), 
(11868, 47825, 0, 0, 0, 80), 
(11868, 47826, 0, 0, 0, 75), 
(11868, 47827, 0, 0, 0, 80), 
(11868, 47835, 0, 0, 0, 75), 
(11868, 47836, 0, 0, 0, 80), 
(11868, 47837, 0, 0, 0, 74), 
(11868, 47838, 0, 0, 0, 80), 
(11868, 47841, 0, 0, 0, 75), 
(11868, 47843, 0, 0, 0, 80), 
(11868, 47846, 0, 0, 0, 75), 
(11868, 47847, 0, 0, 0, 80), 
(11868, 47855, 0, 0, 0, 77), 
(11868, 47856, 0, 0, 0, 76), 
(11868, 47857, 0, 0, 0, 78), 
(11868, 47859, 0, 0, 0, 73), 
(11868, 47860, 0, 0, 0, 78), 
(11868, 47863, 0, 0, 0, 73), 
(11868, 47864, 0, 0, 0, 79), 
(11868, 47865, 0, 0, 0, 78), 
(11868, 47867, 0, 0, 0, 80), 
(11868, 47871, 0, 0, 0, 73), 
(11868, 47878, 0, 0, 0, 79), 
(11868, 47884, 0, 0, 0, 76), 
(11868, 47886, 0, 0, 0, 72), 
(11868, 47888, 0, 0, 0, 78), 
(11868, 47889, 0, 0, 0, 80), 
(11868, 47890, 0, 0, 0, 72), 
(11868, 47891, 0, 0, 0, 78), 
(11868, 47892, 0, 0, 0, 74), 
(11868, 47893, 0, 0, 0, 79), 
(11868, 47897, 0, 0, 0, 75), 
(11868, 48018, 0, 0, 0, 80), 
(11868, 48020, 0, 0, 0, 80), 
(11868, 50511, 0, 0, 0, 71), 
(11868, 57946, 0, 0, 0, 80), 
(11868, 58887, 0, 0, 0, 80), 
(11868, 59092, 0, 0, 0, 80), 
(11868, 59161, 0, 0, 0, 70), 
(11868, 59163, 0, 0, 0, 75), 
(11868, 59164, 0, 0, 0, 80), 
(11868, 59170, 0, 0, 0, 70), 
(11868, 59171, 0, 0, 0, 75), 
(11868, 59172, 0, 0, 0, 80), 
(11868, 60219, 0, 0, 0, 74), 
(11868, 60220, 0, 0, 0, 80), 
(11868, 61191, 0, 0, 0, 72), 
(11868, 61290, 0, 0, 0, 80), 
(11868, 688, 0, 0, 0, 1), 
(11868, 691, 0, 0, 0, 30), 
(11868, 697, 0, 0, 0, 10), 
(11868, 712, 0, 0, 0, 20), 
(11868, 1122, 0, 0, 0, 50), 
(11868, 5784, 0, 0, 0, 20), 
(11868, 18540, 0, 0, 0, 60), 
(11868, 23161, 0, 0, 0, 40), 
(11868, 72, 0, 0, 0, 12), 
(11868, 100, 0, 0, 0, 4), 
(11868, 284, 0, 0, 0, 8), 
(11868, 285, 0, 0, 0, 16), 
(11868, 469, 0, 0, 0, 68), 
(11868, 676, 0, 0, 0, 18), 
(11868, 694, 0, 0, 0, 16), 
(11868, 772, 0, 0, 0, 4), 
(11868, 845, 0, 0, 0, 20), 
(11868, 871, 0, 0, 0, 28), 
(11868, 1160, 0, 0, 0, 14), 
(11868, 1161, 0, 0, 0, 26), 
(11868, 1464, 0, 0, 0, 30), 
(11868, 1608, 0, 0, 0, 24), 
(11868, 1671, 0, 0, 0, 32), 
(11868, 1672, 0, 0, 0, 52), 
(11868, 1680, 0, 0, 0, 36), 
(11868, 1715, 0, 0, 0, 8), 
(11868, 1719, 0, 0, 0, 50), 
(11868, 2048, 0, 0, 0, 69), 
(11868, 2565, 0, 0, 0, 16), 
(11868, 2687, 0, 0, 0, 10), 
(11868, 3411, 0, 0, 0, 70), 
(11868, 5242, 0, 0, 0, 12), 
(11868, 5246, 0, 0, 0, 22), 
(11868, 5308, 0, 0, 0, 24), 
(11868, 6178, 0, 0, 0, 26), 
(11868, 6190, 0, 0, 0, 24), 
(11868, 6192, 0, 0, 0, 22), 
(11868, 6343, 0, 0, 0, 6), 
(11868, 6546, 0, 0, 0, 10), 
(11868, 6547, 0, 0, 0, 20), 
(11868, 6548, 0, 0, 0, 30), 
(11868, 6552, 0, 0, 0, 38), 
(11868, 6554, 0, 0, 0, 58), 
(11868, 6572, 0, 0, 0, 14), 
(11868, 6574, 0, 0, 0, 24), 
(11868, 6673, 0, 0, 0, 0), 
(11868, 7369, 0, 0, 0, 30), 
(11868, 7372, 0, 0, 0, 32), 
(11868, 7373, 0, 0, 0, 54), 
(11868, 7379, 0, 0, 0, 34), 
(11868, 7384, 0, 0, 0, 12), 
(11868, 7400, 0, 0, 0, 26), 
(11868, 7402, 0, 0, 0, 36), 
(11868, 7887, 0, 0, 0, 28), 
(11868, 8198, 0, 0, 0, 18), 
(11868, 8204, 0, 0, 0, 28), 
(11868, 8205, 0, 0, 0, 38), 
(11868, 8820, 0, 0, 0, 38), 
(11868, 11549, 0, 0, 0, 32), 
(11868, 11550, 0, 0, 0, 42), 
(11868, 11551, 0, 0, 0, 52), 
(11868, 11554, 0, 0, 0, 34), 
(11868, 11555, 0, 0, 0, 44), 
(11868, 11556, 0, 0, 0, 54), 
(11868, 11564, 0, 0, 0, 32), 
(11868, 11565, 0, 0, 0, 40), 
(11868, 11566, 0, 0, 0, 48), 
(11868, 11567, 0, 0, 0, 56), 
(11868, 11572, 0, 0, 0, 40), 
(11868, 11573, 0, 0, 0, 50), 
(11868, 11574, 0, 0, 0, 60), 
(11868, 11578, 0, 0, 0, 46), 
(11868, 11580, 0, 0, 0, 48), 
(11868, 11581, 0, 0, 0, 58), 
(11868, 11584, 0, 0, 0, 44), 
(11868, 11585, 0, 0, 0, 60), 
(11868, 11600, 0, 0, 0, 44), 
(11868, 11601, 0, 0, 0, 54), 
(11868, 11604, 0, 0, 0, 46), 
(11868, 11605, 0, 0, 0, 54), 
(11868, 11608, 0, 0, 0, 40), 
(11868, 11609, 0, 0, 0, 50), 
(11868, 12678, 0, 0, 0, 20), 
(11868, 18499, 0, 0, 0, 32), 
(11868, 20230, 0, 0, 0, 20), 
(11868, 20559, 0, 0, 0, 46), 
(11868, 20560, 0, 0, 0, 56), 
(11868, 20569, 0, 0, 0, 60), 
(11868, 20616, 0, 0, 0, 42), 
(11868, 20617, 0, 0, 0, 52), 
(11868, 20658, 0, 0, 0, 32), 
(11868, 20660, 0, 0, 0, 40), 
(11868, 20661, 0, 0, 0, 48), 
(11868, 20662, 0, 0, 0, 56), 
(11868, 21551, 0, 0, 0, 48), 
(11868, 21552, 0, 0, 0, 54), 
(11868, 21553, 0, 0, 0, 60), 
(11868, 23892, 0, 0, 0, 48), 
(11868, 23893, 0, 0, 0, 54), 
(11868, 23894, 0, 0, 0, 60), 
(11868, 23920, 0, 0, 0, 64), 
(11868, 23922, 0, 0, 0, 40), 
(11868, 23923, 0, 0, 0, 48), 
(11868, 23924, 0, 0, 0, 54), 
(11868, 23925, 0, 0, 0, 60), 
(11868, 25202, 0, 0, 0, 62), 
(11868, 25203, 0, 0, 0, 70), 
(11868, 25208, 0, 0, 0, 68), 
(11868, 25212, 0, 0, 0, 67), 
(11868, 25231, 0, 0, 0, 68), 
(11868, 25234, 0, 0, 0, 65), 
(11868, 25236, 0, 0, 0, 70), 
(11868, 25241, 0, 0, 0, 61), 
(11868, 25242, 0, 0, 0, 69), 
(11868, 25248, 0, 0, 0, 66), 
(11868, 25251, 0, 0, 0, 66), 
(11868, 25258, 0, 0, 0, 66), 
(11868, 25264, 0, 0, 0, 67), 
(11868, 25266, 0, 0, 0, 65), 
(11868, 25269, 0, 0, 0, 63), 
(11868, 25272, 0, 0, 0, 61), 
(11868, 25275, 0, 0, 0, 69), 
(11868, 25286, 0, 0, 0, 60), 
(11868, 25288, 0, 0, 0, 60), 
(11868, 25289, 0, 0, 0, 60), 
(11868, 29704, 0, 0, 0, 64), 
(11868, 29707, 0, 0, 0, 66), 
(11868, 30016, 0, 0, 0, 60), 
(11868, 30022, 0, 0, 0, 70), 
(11868, 30324, 0, 0, 0, 70), 
(11868, 30330, 0, 0, 0, 70), 
(11868, 30335, 0, 0, 0, 70), 
(11868, 30356, 0, 0, 0, 70), 
(11868, 30357, 0, 0, 0, 70), 
(11868, 34428, 0, 0, 0, 62), 
(11868, 46845, 0, 0, 0, 71), 
(11868, 47436, 0, 0, 0, 78), 
(11868, 47437, 0, 0, 0, 79), 
(11868, 47439, 0, 0, 0, 74), 
(11868, 47440, 0, 0, 0, 80), 
(11868, 47449, 0, 0, 0, 72), 
(11868, 47450, 0, 0, 0, 76), 
(11868, 47465, 0, 0, 0, 76), 
(11868, 47470, 0, 0, 0, 73), 
(11868, 47471, 0, 0, 0, 80), 
(11868, 47474, 0, 0, 0, 74), 
(11868, 47475, 0, 0, 0, 79), 
(11868, 47485, 0, 0, 0, 75), 
(11868, 47486, 0, 0, 0, 80), 
(11868, 47487, 0, 0, 0, 75), 
(11868, 47488, 0, 0, 0, 80), 
(11868, 47497, 0, 0, 0, 75), 
(11868, 47498, 0, 0, 0, 80), 
(11868, 47501, 0, 0, 0, 73), 
(11868, 47502, 0, 0, 0, 78), 
(11868, 47519, 0, 0, 0, 72), 
(11868, 47520, 0, 0, 0, 77), 
(11868, 55694, 0, 0, 0, 75), 
(11868, 57755, 0, 0, 0, 80), 
(11868, 57823, 0, 0, 0, 80), 
(11868, 64382, 0, 0, 0, 71), 
(11868, 2458, 0, 0, 0, 30), 
(11868, 20252, 0, 0, 0, 30), 
(11868, 71, 0, 0, 0, 10), 
(11868, 7386, 0, 0, 0, 10), 
(11868, 355, 0, 0, 0, 10), 
(11868, 33389, 0, 0, 0, 20), 
(11868, 33392, 0, 762, 75, 40), 
(11868, 34092, 0, 762, 150, 60), 
(11868, 34093, 0, 762, 225, 70), 
(11868, 54197, 0, 762, 225, 77), 
(11868, 197, 0, 0, 0, 0), 
(11868, 264, 0, 0, 0, 0), 
(11868, 5011, 0, 0, 0, 0), 
(11868, 1180, 0, 0, 0, 0), 
(11868, 15590, 0, 0, 0, 0), 
(11868, 266, 0, 0, 0, 0), 
(11868, 196, 0, 0, 0, 0), 
(11868, 198, 0, 0, 0, 0), 
(11868, 201, 0, 0, 0, 0), 
(11868, 200, 0, 0, 0, 0), 
(11868, 227, 0, 0, 0, 0), 
(11868, 199, 0, 0, 0, 0), 
(11868, 202, 0, 0, 0, 0), 
(11868, 53, 0, 0, 0, 4), 
(11868, 408, 0, 0, 0, 30), 
(11868, 703, 0, 0, 0, 14), 
(11868, 921, 0, 0, 0, 4), 
(11868, 1725, 0, 0, 0, 22), 
(11868, 1757, 0, 0, 0, 6), 
(11868, 1758, 0, 0, 0, 14), 
(11868, 1759, 0, 0, 0, 22), 
(11868, 1760, 0, 0, 0, 30), 
(11868, 1766, 0, 0, 0, 12), 
(11868, 1776, 0, 0, 0, 6), 
(11868, 1784, 0, 0, 0, 0), 
(11868, 1785, 0, 0, 0, 20), 
(11868, 1786, 0, 0, 0, 40), 
(11868, 1787, 0, 0, 0, 60), 
(11868, 1804, 0, 0, 0, 16), 
(11868, 1833, 0, 0, 0, 26), 
(11868, 1842, 0, 0, 0, 30), 
(11868, 1856, 0, 0, 0, 22), 
(11868, 1857, 0, 0, 0, 42), 
(11868, 1860, 0, 0, 0, 40), 
(11868, 1943, 0, 0, 0, 20), 
(11868, 1966, 0, 0, 0, 16), 
(11868, 2070, 0, 0, 0, 28), 
(11868, 2094, 0, 0, 0, 34), 
(11868, 2589, 0, 0, 0, 12), 
(11868, 2590, 0, 0, 0, 20), 
(11868, 2591, 0, 0, 0, 28), 
(11868, 2836, 0, 0, 0, 24), 
(11868, 2983, 0, 0, 0, 10), 
(11868, 5171, 0, 0, 0, 10), 
(11868, 5277, 0, 0, 0, 8), 
(11868, 5938, 0, 0, 0, 70), 
(11868, 6760, 0, 0, 0, 8), 
(11868, 6761, 0, 0, 0, 16), 
(11868, 6762, 0, 0, 0, 24), 
(11868, 6768, 0, 0, 0, 28), 
(11868, 6770, 0, 0, 0, 10), 
(11868, 6774, 0, 0, 0, 42), 
